gene	target_chembl_id	target_pref_name	uniprot	molecule_chembl_id	pchembl_value	n_measurements	retrieved
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664074	6.85	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664075	7.82	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664076	7.92	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664077	7.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664078	7.89	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664079	7.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664080	7.62	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664081	7.77	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664141	7.89	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664082	7.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664083	7.46	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664084	7.64	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664085	7.64	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664086	7.57	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664087	7.82	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664088	6.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664089	5.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664090	6.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664091	7.12	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664092	7.05	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664093	6.82	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664094	7.14	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664095	5.6	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664096	6.92	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664097	7.04	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664098	7.19	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664099	7.32	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664100	7.02	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664101	6.66	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664102	6.46	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664103	6.35	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664104	6.6	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664105	7.36	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664106	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664107	6.47	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664108	7.51	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664109	4.57	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664110	6.44	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664111	6.58	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664112	5.68	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664113	7.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664114	5.62	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664115	7.46	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664116	7.19	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664117	7.89	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664118	7.48	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664119	5.6	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664120	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664121	7.14	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664122	6.8	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664123	7.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664124	6.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664125	7.48	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664126	7.37	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664127	7.51	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664128	7.62	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664129	7.11	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664130	6.55	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664131	5.37	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664132	7.19	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664133	7.05	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664134	7.08	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664135	7.02	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664136	7.24	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664140	8.02	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664137	7.47	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3664138	7.38	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3896374	5.91	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3971229	8.51	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3958748	5.71	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3889717	6.03	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3951875	8.11	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3891531	5.92	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3968157	7.05	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3979782	6.53	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3944342	6.94	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3890859	6.19	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3922439	8.13	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3983272	8.15	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3913445	8.17	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3912393	7.96	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3936840	6.99	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3899844	8.15	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3927842	8.275	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3981202	7.82	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3952143	8.22	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3914604	7.57	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3939120	7.46	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3961083	6.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3933626	7.68	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3915628	6.57	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3891112	7.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3934705	4.84	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3903212	7.28	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3911545	7.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3939518	7.07	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3923995	6.04	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3948298	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3897044	7.19	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3925099	7.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3902539	7.6	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3933987	7.07	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3976623	6.66	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3960364	6.83	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3952593	5.2	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3906734	6.97	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3961271	7.96	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3919448	7.1	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3977346	7.5	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3935445	5.99	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3891163	6.18	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3947397	5.96	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3943359	6.36	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3942298	6.05	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3968356	6.92	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3929797	5.77	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3956299	5.23	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3918869	6.01	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3918812	4.81	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3968415	6.74	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3971832	5.35	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3947538	6.58	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3919167	5.98	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3959685	5.74	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3984885	5.91	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3925574	6.03	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3953198	6.02	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3937977	4.68	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3963714	6.87	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3930328	7.5	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3968861	7.25	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3940985	5.7	7	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3970532	6.52	5	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3920131	4.75	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3958365	5.09	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3953107	4.52	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3921933	5.24	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3944388	4.75	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3916454	4.62	3	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3909885	5.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3945670	4.51	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3897806	6.72	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3957946	5.03	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3986625	6.12	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3915917	6.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3940441	5.41	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3974241	4.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3964239	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3939677	4.51	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3933572	7.18	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3898287	7.68	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3969468	5.75	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3907307	6.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3974672	6.42	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3912782	5.77	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3982663	5.7	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3949676	6.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3925407	6.22	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3936491	5.96	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3934304	5.92	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3904771	6.1	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3970364	6.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3962891	6.16	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3905120	6.4	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3915781	6.1850000000000005	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3964972	6.36	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3981124	4.08	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3909922	5.54	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3955625	4.63	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3984252	6.01	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3890451	6.14	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3956097	6.09	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3934253	4.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3904894	5.64	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3978857	6.24	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3895935	5.96	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3967206	5.9	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3901649	5.69	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3907690	5.59	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3947446	6.0	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3897392	5.91	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3893715	6.12	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3953948	6.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3986003	5.57	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3948651	5.86	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3977839	5.98	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3983762	6.62	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3910502	6.41	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3977389	6.12	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3948150	6.38	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3956667	6.36	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3932658	6.11	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3961324	5.91	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3933843	5.99	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3972430	6.21	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3939372	6.73	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3984296	6.14	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3955671	6.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3956300	6.43	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3932247	6.51	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3947603	6.32	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3919822	7.02	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3913961	6.83	2	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3910879	6.59	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3933316	6.17	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3905310	6.97	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3923213	6.58	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3898697	6.32	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3894753	5.37	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3962351	6.41	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3925220	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3919200	6.45	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3985895	6.59	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3966661	5.76	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3900619	6.32	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3925137	4.41	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3912702	4.6	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3937615	4.72	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3923298	5.43	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3895328	4.94	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3932246	5.56	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3907792	4.74	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3908924	5.34	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3979241	4.48	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3917862	5.69	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3984113	5.14	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3899106	6.43	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3961745	6.52	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3973794	6.58	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3940906	6.36	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3942866	6.59	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3935380	6.26	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3987006	6.37	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3961801	6.42	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3978733	6.69	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3949667	6.41	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3908408	7.23	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3975640	7.1	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3964140	7.09	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3980389	7.39	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3921382	6.87	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3969656	7.02	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3937294	7.09	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3967028	7.21	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3942719	7.03	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3975513	6.71	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3918218	5.42	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3946098	6.23	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3980806	6.71	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3951953	6.42	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3891630	6.68	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3957219	6.33	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3897087	6.3	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3968223	6.76	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3934285	6.45	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3909801	6.39	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3946574	6.57	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3918737	6.76	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3960543	6.65	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3895086	6.28	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3955258	5.67	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3983889	6.44	1	2026-08-04
HDAC1	CHEMBL325	Histone deacetylase 1	Q13547	CHEMBL3913133	6.4	1	2026-08-04
